scan_id,scan_time,pid,name,state,ppid,utime,stime,cmd,argvs,euser,ruser,suser,egroup,rgroup,sgroup,fgroup,priority,nice,size,vm_size,resident,share,start_time,pgrp,session,nlwp,tgid,tty,processor,checksum
0,2023/04/12 04:11:22,10096,conhost.exe,,3400,0,0,C:\Windows\System32\conhost.exe,,,,,,,,,8,0,5918720,18919424,0,0,0,0,24,3,0,0,0,f6c596a5c9359d31e30e3a978c5e512ea8a1ed42
0,2023/04/12 04:11:22,1012,fontdrvhost.exe,,880,0,0,C:\Windows\System32\fontdrvhost.exe,,,,,,,,,8,0,1773568,6516736,0,0,0,0,0,5,0,0,0,2af710b089850b31774dcb2fb9237ef93e19419a
0,2023/04/12 04:11:23,1052,SocketHeciServer.exe,,956,0,0,C:\Windows\System32\DriverStore\FileRepository\iclsclient.inf_amd64_a93205b6238060e4\lib\SocketHeciServer.exe,,,,,,,,,8,0,1515520,9129984,0,0,0,0,0,2,0,0,0,ed05c81a26632b8f2835c878e146774a292d2a23
0,2023/04/12 04:11:26,13192,svchost.exe,,956,0,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,1642496,16437248,0,0,0,0,0,5,0,0,0,5e701412a811b6d2793442541a5033bc28604e3e
0,2023/04/12 04:11:29,1832,svchost.exe,,956,0,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,1232896,15384576,0,0,0,0,0,1,0,0,0,4be7786545116054fcf65bca665a5054fce9e9f4
0,2023/04/12 04:11:33,22432,DAX3API.exe,,3556,0,0,C:\Windows\System32\DriverStore\FileRepository\DAX3_S~4.INF\DAX3API.exe,,,,,,,,,8,0,2899968,15196160,0,0,0,0,24,3,0,0,0,2d1582e709ad5b1cd9c36d37b1c956bdadd34a33
0,2023/04/12 04:11:36,3328,svchost.exe,,956,0,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,1220608,7303168,0,0,0,0,0,3,0,0,0,30dd8d8bfe7f180f1144a1377a001dff66ba0329
0,2023/04/12 04:11:38,3984,wlanext.exe,,3640,0,0,C:\Windows\System32\wlanext.exe,,,,,,,,,8,0,1908736,10018816,0,0,0,0,0,1,0,0,0,6b6b499deeedd05f086fd2403b11f40cad7e4f97
0,2023/04/12 04:11:38,3992,conhost.exe,,3984,0,0,C:\Windows\System32\conhost.exe,,,,,,,,,8,0,5312512,15233024,0,0,0,0,0,2,0,0,0,a7c04924f23b182b422f242ba7156bbed5fab212
0,2023/04/12 04:11:39,4196,FMService64.exe,,956,2,7,C:\Windows\System32\FMService64.exe,,,,,,,,,8,0,2387968,11292672,0,0,0,0,0,5,0,0,0,e9a14bc39f78ce452e0e77b39b902eb79b8f28c3
0,2023/04/12 04:11:39,4216,esif_uf.exe,,956,0,0,C:\Windows\System32\DriverStore\FileRepository\dptf_cpu.inf_amd64_82b77f8c4618e2d0\esif_uf.exe,,,,,,,,,13,0,1925120,8261632,0,0,0,0,0,4,0,0,0,3f4a1ea05cc69739b6afcfc595871c1ab20716e5
0,2023/04/12 04:11:39,4496,RstMwService.exe,,956,0,3,C:\Windows\System32\DriverStore\FileRepository\iaahcic.inf_amd64_ec6acb81b9300f24\RstMwService.exe,,,,,,,,,8,0,2650112,11558912,0,0,0,0,0,7,0,0,0,caf16602a981dc0b293304b75524eeb6ea5e5aed
0,2023/04/12 04:11:40,4508,svchost.exe,,956,0,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,1318912,15446016,0,0,0,0,0,3,0,0,0,d6b48e035ff601ec3e3d0d6a35d2ae785e75b743
0,2023/04/12 04:11:40,4840,jhi_service.exe,,956,0,0,C:\Windows\System32\DriverStore\FileRepository\dal.inf_amd64_7aa6ca9dbb25bff8\jhi_service.exe,,,,,,,,,8,0,1511424,9654272,0,0,0,0,0,2,0,0,0,e751a5d0f461fa3f4ce5b8bdd24fd325b56118e9
0,2023/04/12 04:11:42,6740,svchost.exe,,956,0,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,1654784,8806400,0,0,0,0,0,7,0,0,0,fff229565fb5917db1cda758ddd71b691b7ec491
0,2023/04/12 04:11:42,6872,aesm_service.exe,,956,0,0,C:\Windows\System32\DriverStore\FileRepository\sgx_psw.inf_amd64_46afe571f647787a\aesm_service.exe,,,,,,,,,8,0,3424256,19374080,0,0,0,0,0,2,0,0,0,b30e454658b6e865f03d279bc674a80b123656b6
0,2023/04/12 04:11:43,7904,svchost.exe,,956,0,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,1851392,19578880,0,0,0,0,0,3,0,0,0,af228b7ba08638c2faadffc5affcff203c8dbd51
0,2023/04/12 05:11:27,10084,igfxEM.exe,,2996,0,0,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_baf36d4852e8e257\igfxEM.exe,,,,,,,,,8,0,3559424,18239488,0,0,0,0,24,3,0,0,0,e498eb2551f3ebe501b55b7717074eec0f31e646
0,2023/04/12 05:11:27,10480,explorer.exe,,14712,10,8,C:\Windows\explorer.exe,,,,,,,,,8,0,111259648,344158208,0,0,0,0,24,75,0,0,0,a051f54d6f698279128384967c90a4df2f5992fd
0,2023/04/12 05:11:28,10948,PhoneExperienceHost.exe,,784,2,0,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.23022.140.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe,,,,,,,,,8,0,58441728,231223296,0,0,0,0,24,17,0,0,0,2a64ab98a2f159876c3202a034942815b9b06610
0,2023/04/12 05:11:28,1204,svchost.exe,,956,44,42,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,14012416,54149120,0,0,0,0,0,16,0,0,0,d0a252abeab90d2aa207d4fefe21b395577c307d
0,2023/04/12 05:11:28,11644,chrome.exe,,8652,69,9,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,,,4,0,265166848,606191616,0,0,0,0,24,20,0,0,0,53e18a9152d8df697ba1a2ec1ced073e97f6852d
0,2023/04/12 05:11:28,11972,svchost.exe,,956,7,2,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,32878592,65216512,0,0,0,0,0,7,0,0,0,587b8badfc64a68313c4a9a08a46615ce8c6db01
0,2023/04/12 05:11:28,2384,svchost.exe,,956,9,15,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,2195456,20979712,0,0,0,0,0,2,0,0,0,6e84b978c734e9de8dea0992e57260429cf82556
0,2023/04/12 05:11:28,12924,chrome.exe,,8652,0,0,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,,,8,0,21938176,75112448,0,0,0,0,24,19,0,0,0,586e3daee28c93ce4f083ab2c38616f8232ff3c5
0,2023/04/12 05:11:28,2596,svchost.exe,,956,0,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,1564672,16875520,0,0,0,0,0,1,0,0,0,075799cae8ab5a3d173cf2d4b578e2c84977307e
0,2023/04/12 05:11:29,13104,SystemSettingsBroker.exe,,784,0,1,C:\Windows\System32\SystemSettingsBroker.exe,,,,,,,,,8,0,8450048,42274816,0,0,0,0,24,14,0,0,0,208656a664f377f79cf486693f0a1c398d642ae4
0,2023/04/12 05:11:29,15948,dwm.exe,,20504,71,16,C:\Windows\System32\dwm.exe,,,,,,,,,13,0,942030848,1921839104,0,0,0,0,24,22,0,0,0,836b59f8e7dc3cc663a81789f7e1d7854d8f5289
0,2023/04/12 05:11:29,13136,pritunl.exe,,8284,0,0,C:\Program Files (x86)\Pritunl\pritunl.exe,,,,,,,,,8,0,13344768,55742464,0,0,0,0,24,10,0,0,0,80df6e82f48bfe6abe09b6210205400ca3e7fc62
0,2023/04/12 05:11:29,2996,igfxCUIService.exe,,956,0,0,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_baf36d4852e8e257\igfxCUIService.exe,,,,,,,,,8,0,2158592,12099584,0,0,0,0,0,2,0,0,0,1474b62f2d10f1c83fc5a890e22e1365d45e4f6d
0,2023/04/12 05:11:29,14108,UserOOBEBroker.exe,,784,0,0,C:\Windows\System32\oobe\UserOOBEBroker.exe,,,,,,,,,8,0,1978368,11640832,0,0,0,0,24,1,0,0,0,2bafd54931ba6098b9d0211d720112a4063ab567
0,2023/04/12 05:11:29,1664,IntelCpHDCPSvc.exe,,956,0,0,C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_535ad830186013d4\IntelCpHDCPSvc.exe,,,,,,,,,8,0,1695744,9945088,0,0,0,0,0,3,0,0,0,d128a2b9386648a58fc55e47f4cc6f364dda416c
0,2023/04/12 05:11:29,16204,msedgewebview2.exe,,17636,0,0,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\112.0.1722.34\msedgewebview2.exe,,,,,,,,,10,0,30470144,39337984,0,0,0,0,24,22,0,0,0,7e906f178ced2ebc318dfa4a2a1e5eca56546478
0,2023/04/12 05:11:29,16240,EXCEL.EXE,,8652,1,0,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,,,,,,,,,8,0,82198528,249643008,0,0,0,0,24,39,0,0,0,248270b60501b345919a229928580652fd942768
0,2023/04/12 05:11:29,15168,RuntimeBroker.exe,,784,0,0,C:\Windows\System32\RuntimeBroker.exe,,,,,,,,,8,0,2576384,16625664,0,0,0,0,24,2,0,0,0,5a49cffa157ae1193bccc0cd66b1e9d9373b832f
0,2023/04/12 05:11:29,16348,splwow64.exe,,16240,0,0,C:\Windows\splwow64.exe,,,,,,,,,8,0,4571136,24248320,0,0,0,0,24,5,0,0,0,869211f73f391191799325c574b045b870d0bdf5
0,2023/04/12 05:11:29,3400,AutoModeDetect.exe,,4376,0,0,C:\Windows\System32\AutoModeDetect.exe,,,,,,,,,8,0,2904064,13938688,0,0,0,0,24,11,0,0,0,2de076520820356d22f0d9493b82feeee095c380
0,2023/04/12 05:11:29,3248,WmiPrvSE.exe,,784,0,0,C:\Windows\System32\wbem\WmiPrvSE.exe,,,,,,,,,8,0,5787648,23109632,0,0,0,0,0,4,0,0,0,ea871f7305b7171c75f8c408e6bb0b8d74af4a02
0,2023/04/12 05:11:29,17768,chrome.exe,,8652,0,0,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,,,4,0,20942848,71929856,0,0,0,0,24,19,0,0,0,848191f6b8fc95e56f33d699d8a96cfcc444db62
0,2023/04/12 05:11:29,10104,msedgewebview2.exe,,17636,0,0,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\112.0.1722.34\msedgewebview2.exe,,,,,,,,,8,0,10952704,27836416,0,0,0,0,24,9,0,0,0,dc42ae481506e837c6d883ac84b58dccd443fd59
0,2023/04/12 05:11:30,3544,svchost.exe,,956,7,14,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,1966080,19734528,0,0,0,0,0,2,0,0,0,ba36c1925afc913c78053610d6456bd0bc0139a6
0,2023/04/12 05:11:30,18796,SystemSettings.exe,,784,0,0,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,,,,,,,,,8,0,40845312,43491328,0,0,0,0,24,25,0,0,0,cecdd4f0f68b4bcb0eb0a24f895377e132c13baf
0,2023/04/12 05:11:30,3872,svchost.exe,,956,228,201,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,30707712,91717632,0,0,0,0,0,19,0,0,0,e2038eba1968f3444077eed15cf7848fc3b9fd2e
0,2023/04/12 05:11:30,3664,svchost.exe,,956,1,1,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,2781184,34758656,0,0,0,0,0,3,0,0,0,28d4c835c4ef04e5538b248650ab6b16a4ae19ba
0,2023/04/12 05:11:30,10120,RuntimeBroker.exe,,784,0,0,C:\Windows\System32\RuntimeBroker.exe,,,,,,,,,8,0,2260992,13664256,0,0,0,0,24,2,0,0,0,b19f6ca9eedb0d4f4fc4a4412b788de273375c16
0,2023/04/12 05:11:30,10672,MoUsoCoreWorker.exe,,8056,0,1,C:\Windows\UUS\amd64\MoUsoCoreWorker.exe,,,,,,,,,8,0,19456000,56627200,0,0,0,0,0,8,0,0,0,7c1d6f8b3a2a8ac4b676ca8a3d9efc1db2767989
